sku,ean,nombre,marca,presentacion,concentracion,forma_farmaceutica,categoria,subcategoria,linea,costo,techo,oferta,imagen_url,imagen_origen,nombre_lista
FC-60120013,3401360120013,Ruboril Expert S Crema calmante anti rojeces,Isispharma,40 ml,,Crema,Cuidado personal,Dermatología,ROSACEA,540,675,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_11_1319ebe7-08b7-4145-bc20-8e7bc566e3c2.png,dermaexpress,RUBORIL EXPERT S PIEL SECA 40ML
FC-69770225,3760269770225,Ruboril Metroruboril AZ 15% Menos rojeces,Isispharma,30 ml,,,Cuidado personal,Dermatología,ROSACEA,764.8,956,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_31.png,dermaexpress,RUBORIL METRORUBORIL AZ 15% 30ML
FC-00311621,3031500311621,Secalia AHA Leche emoliente para piel seca,Isispharma,200 ml,,,Cuidado personal,Dermatología,EMOLIENTES,445.6,557,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_30.png,dermaexpress,SECALIA AHA LECHE EMOLIENTE 200ML
FC-69771093,3760269771093,Secalia Ato Balm Bálsamo calmante para piel atópica,Isispharma,200 ml,,,Cuidado personal,Dermatología,EMOLIENTES,480,600,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/SecaliaATO_Balm_200_1ef91340-e3b5-4013-9c72-3d9c2752b1e7.jpg,dermaexpress,SECALIA ATO BALM 200ML NUEVO
FC-69771086,3760269771086,Secalia Ato Balm Bálsamo calmante para piel atópica,Isispharma,400 ml,,,Cuidado personal,Dermatología,EMOLIENTES,640,800,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_35.png,dermaexpress,SECALIA ATO BALM 400 ML NUEVO
FC-69771130,3760269771130,Secalia Ato Shower Crema limpiadora para piel atópica,Isispharma,200 ml,,Crema,Cuidado personal,Dermatología,EMOLIENTES,424,530,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/SecaliaATO_ShowerCream_200_75a333fa-43a8-4acb-bdc5-1f4f0f8a5ddb.jpg,dermaexpress,SECALIA ATO SHOWER CREAM 200 ML
FC-69771147,3760269771147,Secalia Ato Shower Crema limpiadora para piel atópica,Isispharma,400 ml,,Crema,Cuidado personal,Dermatología,EMOLIENTES,572,715,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_1_cb112f89-a4e8-4867-ab90-34fd5f366998.png,dermaexpress,SECALIA ATO SHOWER CREAM 400 ML NUEVO
FC-69771116,3760269771116,Secalia Body Lotion Hidratante corporal para piel seca,Isispharma,200 ml,,,Cuidado personal,Dermatología,EMOLIENTES,332,415,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Secalia_BodyLotion_200_082d578a-a2a6-4a7e-8911-ac1be2df8782.jpg,dermaexpress,SECALIA BODY LOTION 200 ML NUEVO
FC-69771123,3760269771123,Secalia Body Lotion Hidratante para pieles secas,Isispharma,400 ml,,,Cuidado personal,Dermatología,EMOLIENTES,440,550,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/01.Hero_3f6aa79f-68f1-4fe8-bc07-3c750d35d774.jpg,dermaexpress,SECALIA BODY LOTION 400 ML NUEVO
FC-69771109,3760269771109,Secalia Face Cream Nutritiva y reconfortante facial,Isispharma,40 ml,,,Cuidado personal,Dermatología,EMOLIENTES,420,525,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Secalia_FaceCream_40_00194879-c0fd-4ce7-b393-a62cf60dc028.jpg,dermaexpress,SECALIA FACE CREAM 40 ML NUEVO
FC-97588794,3401397588794,Sensylia 24hr Crema hidratante para pieles sensibles y deshidratadas,Isispharma,40 ml,,Crema,Cuidado personal,Dermatología,PIEL SENSIBLE,520,650,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_29.png,dermaexpress,SENSYLIA 24H CREMA HIDRATANTE 40ML
FC-69770126,3760269770126,Sensylia 24hr Fluido hidratante para piel seca,Isispharma,40 ml,,Fluido,Cuidado personal,Dermatología,PIEL SENSIBLE,520,650,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_28.png,dermaexpress,SENSYLIA  24H FLUIDO HIDRATANTE 40ML
FC-69770133,3760269770133,Sensylia Aqua Solución micelar Desmaquilla limpia e hidrata la piel sensible,Isispharma,250 ml,,Solución,Cuidado personal,Dermatología,PIEL SENSIBLE,432,540,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/SensyliaAqua250ml.jpg,dermaexpress,SENSYLIA  AQUA SOLUCIÓN MICELAR 250ML
FC-69770447,3760269770447,"Sensylia Aqua Solución Micelar, desmaquilla, limpia e hidrata la piel sensible",Isispharma,400 ml,,Solución,Cuidado personal,Dermatología,PIEL SENSIBLE,520,650,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/SensyliaAqua400ml.jpg,dermaexpress,SENSYLIA  AQUA SOLUCIÓN MICELAR 400ML
FC-69770140,3760269770140,Sensylia Gel desmaquillante para piel sensible y deshidratada,Isispharma,250 ml,,Gel,Cuidado personal,Dermatología,PIEL SENSIBLE,368,460,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/SensyliaGelDesmaquillante250ml.jpg,dermaexpress,SENSYLIA  GEL DESMAQUILLANTE 250ML
FC-69771505,3760269771505,Sensylia Serum Urban Protect,Isispharma,30 ml,,,Cuidado personal,Dermatología,PIEL SENSIBLE,672,840,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3760269771505_1.jpg,dermaexpress,SENSYLIA SERUM URBAN PROTECT 30ML
FC-69770348,3760269770348,Suavigel Gel crema calmante para pieles irritadas,Isispharma,30 ml,,Crema,Cuidado personal,Dermatología,PIEL GRASA,376,470,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3760269770348.jpg,dermaexpress,SUAVIGEL GEL CREMA CALMANTE 30ML
FC-69771314,3760269771314,Teen Derm Alpha Pure Tratamiento intenso anti-imperfecciones para piel grasa,Isispharma,30 ml,,,Cuidado personal,Dermatología,PIEL GRASA,496,620,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/TeenDerm_-pure.jpg,dermaexpress,TEEN DERM  ALPHA PURE  30ML
FC-69770942,3760269770942,Teen Derm AZ Seboregulador y anti imperfecciones,Isispharma,30 ml,,,Cuidado personal,Dermatología,PIEL GRASA,744,930,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_10_b0056d7e-6842-4ea7-8978-53a395eb4140.png,dermaexpress,TEEN DERM AZ 30ML
FC-00311423,3031500311423,Teen Derm Gel Exfoliante para pieles mixtas a grasas,Isispharma,150 ml,,Gel,Cuidado personal,Dermatología,PIEL GRASA,424,530,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_27.png,dermaexpress,TEEN DERM  GEL EXFOLIANTE 150ML
FC-69771390,3760269771390,Teen Derm Gel Sensitive Limpiador Facial Para Piel Sensible,Isispharma,250 ml,,Gel,Cuidado personal,Dermatología,PIEL GRASA,512,640,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/7501258200011-2_14b126c4-70dd-4a5c-8939-1f5a6cdf0fab.png,dermaexpress,TEEN DERM  SENSITIVE GEL LIMPIADOR 250ML
FC-69771406,3760269771406,Teen Derm Gel Sensitive Limpiador suave,Isispharma,400 ml,,Gel,Cuidado personal,Dermatología,PIEL GRASA,624,780,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3760269771406.jpg,dermaexpress,TEEN DERM  SENSITIVE GEL LIMPIADOR 400ML
FC-69771338,3760269771338,Teen Derm Hydra Hidratante para pieles con acné,Isispharma,40 ml,,,Cuidado personal,Dermatología,PIEL GRASA,536,670,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_2_2126f864-c373-44bf-9161-d53d9ad086f8.png,dermaexpress,TEEN DERM  HYDRA  40ML
FC-99521621,3401399521621,Urelia 10% Crema hidratante exfoliante para piel escamosa,Isispharma,150 ml,,Crema,Cuidado personal,Dermatología,EMOLIENTES,428,535,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/Urelia10.jpg,dermaexpress,URELIA UREA 10% 150ML
FC-99521850,3401399521850,Urelia Gel Limpiador exfoliante para piel escamosa,Isispharma,200 ml,,Gel,Cuidado personal,Dermatología,EMOLIENTES,416,520,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/UreliaGel.jpg,dermaexpress,URELIA GEL EXFOLIANTE 200ML
FC-99521799,3401399521799,Urelia Urea 50% Hidratante para piel con descamación,Isispharma,40 ml,,,Cuidado personal,Dermatología,EMOLIENTES,480,600,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_24.png,dermaexpress,URELIA UREA 50% 40ML
FC-00311614,3031500311614,Uveblock FPS 50+ Fluido con color para pieles sensibles,Isispharma,40 ml,FPS 50+,Fluido,Cuidado personal,Dermatología,SOLARES,512,640,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_23.png,dermaexpress,UVEBLOCK FPS 50+ FLUIDO CON COLOR 40ML
FC-00311607,3031500311607,Uveblock FPS 50+ Fluido invisible para pieles sensibles,Isispharma,40 ml,FPS 50+,Fluido,Cuidado personal,Dermatología,SOLARES,512,640,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_22.png,dermaexpress,UVEBLOCK FPS 50+ FLUIDO INVISIBLE 40ML
FC-69770652,3760269770652,Uveblock FPS 50+ Lotion,Isispharma,100 ml,FPS 50+,,Cuidado personal,Dermatología,LANZAMIENTOS 2026,520,650,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Fsp800Wx800H_70010863_1ju4342di.png,dermaexpress,UVEBLOCK FPS 50+ LOTION 100ML
FC-69770287,3760269770287,Uveblock FPS 50+ Mineral con color Protector solar para piel intolerante,Isispharma,40 ml,FPS 50+,,Cuidado personal,Dermatología,SOLARES,489.6,612,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/UveblockFPS50_Mineralconcolor.jpg,dermaexpress,UVEBLOCK FPS 50+ MINERAL CON COLOR 40ML
FC-69770270,3760269770270,Uveblock FPS 50+ Mineral invisible Protector solar para piel intolerante,Isispharma,40 ml,FPS 50+,,Cuidado personal,Dermatología,SOLARES,489.6,612,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/UveblockFPS50_Mineral.jpg,dermaexpress,UVEBLOCK FPS 50+ MINERAL INVISIBLE 40ML
FC-69770294,3760269770294,Uveblock FPS 50+ Spray corporal,Isispharma,200 ml,FPS 50+,Spray,Cuidado personal,Dermatología,SOLARES,600,750,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_21.png,dermaexpress,UVEBLOCK FPS 50+ SPRAY 200ML
FC-69770300,3760269770300,Uveblock FPS 50+ Spray para niños Protector solar para niños,Isispharma,200 ml,FPS 50+,Spray,Cuidado personal,Dermatología,SOLARES,632,790,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/UveblockFPS50_SprayKids.jpg,dermaexpress,UVEBLOCK FPS 50+ SPRAY PARA NIÑOS 200ML
FC-69770508,3760269770508,Uveblock FPS 50+ Toque seco para pieles mixtas a grasas,Isispharma,40 ml,FPS 50+,,Cuidado personal,Dermatología,SOLARES,528,660,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_20.png,dermaexpress,UVEBLOCK FPS 50+ TOQUE SECO 40ML
FC-69770515,3760269770515,Uveblock FPS 50+ Toque seco tono claro para pieles mixtas a grasas,Isispharma,40 ml,FPS 50+,,Cuidado personal,Dermatología,SOLARES,528,660,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_19.png,dermaexpress,UVEBLOCK FPS 50+ TOQUE SECO CLARO 41ML
FC-69770522,3760269770522,Uveblock FPS 50+ Toque seco tono medio para pieles mixtas a grasas,Isispharma,40 ml,FPS 50+,,Cuidado personal,Dermatología,SOLARES,528,660,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_18.png,dermaexpress,UVEBLOCK FPS 50+ TOQUE SECO MEDIO 42ML
FC-69770713,3760269770713,Uveblock FPS 50+ Velvet,Isispharma,40 ml,FPS 50+,,Cuidado personal,Dermatología,LANZAMIENTOS 2026,560,700,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/1_97222f76-b724-4579-96c4-282e7a1cfab9.png,dermaexpress,UVEBLOCK FPS50+ VELVET 40ML
FC-69771574,3760269771574,Uveblock Sun Sérum,Isispharma,28 ml,,,Cuidado personal,Dermatología,SOLARES,680,850,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3760269771574.png,dermaexpress,UVEBLOCK FPS50+ SUN SERUM 28ML
FC-71331290,3337871331290,Vichy Dercos Shampoo Anticaspa Cabello Nomal-Graso Botella C,Isispharma,390 ml,,,Cuidado personal,Dermatología,CAPILARES,669.05,949,5+1,https://gruporfp.vteximg.com.br/arquivos/ids/7011869/3337871331290_01.jpg,farmatodo,DERCOS SHAMPOO ANTICASPA CABELLO NORMAL A GRASO 390ML
FC-75492799,3337875492799,Vichy Dercos Shampoo Anticaspa Cabello Seco Botella C,Isispharma,390 ml,,,Cuidado personal,Dermatología,CAPILARES,669.05,949,5+1,https://gruporfp.vteximg.com.br/arquivos/ids/7011870/3337875492799_01.jpg,farmatodo,DERCOS CASPA SECA 400ML
FC-75647212,3337875647212,Vichy Homme Structure Force,Isispharma,50 ml,,,Cuidado personal,Dermatología,HOMBRE,633.79,899,5+1,,,VICHY HOMME STRUCTURE FORCE 50ML
FC-20283277,3401320283277,Vitiskin Hidrogel repigmentante,Isispharma,50 ml,,,Cuidado personal,Dermatología,VITILIGO,952,1190,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/Diseno_sin_titulo_17.png,dermaexpress,VITISKIN HIDROGEL REPIGMENTANTE 50ML
FC-60049918,3401360049918,Xerolan Spray reparador calmante Rehidrata la piel y alivia el ardor,Isispharma,150 ml,,Spray,Cuidado personal,Dermatología,PIEL SENSIBLE,560,700,,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/XerolanSpray.jpg,dermaexpress,XEROLAN SPRAY REPARADOR CALMANTE 150ML
FC-81020363,7703281020363,Acleria Hidratante Facial,Italmex,50 g,,,Cuidado personal,Dermatología,ACNE,455.67,569.56,10+1 (excepto Hydrysage),,,ACLERIA HIDRATANTE FACIAL 50G
FC-81020356,7703281020356,Acleria Mascarilla Limpieza Facial Tubo C,Italmex,150 g,,,Cuidado personal,Dermatología,ACNE,455.67,569.56,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7011339/7703281020356_01.jpg,farmatodo,ACLERIA MASCARILLA LIMPIADOR FACIAL 150G
FC-81002024,7703281002024,Aquatop,Italmex,250 g,,Crema,Cuidado personal,Dermatología,EMOLIENTE,474.21,592.76,10+1 (excepto Hydrysage),,,AQUATOP CREMA 250GR
FC-33007700,7703333007700,Betagranulos Crema limpiadora para pieles grasas,Italmex,60 g,,Crema,Cuidado personal,Dermatología,EXFOLIANTE,466.81,583.48,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7703333007700.jpg,dermaexpress,BETAGRANULOS 60GR
FC-08133841,8430308133841,Betalfatrus Solucion Ungueal,Italmex,3.3 ml,,Solución,Cuidado personal,Dermatología,UÑAS,579.94,777.2,10+1 (excepto Hydrysage),,,BETALFATRUS SOLUCION UNGUEAL 3.3 ML
FC-81001010,7703281001010,Betapirox Shampoo antiseborreico,Italmex,120 ml,,,Cuidado personal,Dermatología,CAPILARES,533.63,667,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7703281001010.jpg,dermaexpress,BETAPIROX SHAMPOO 120ML
FC-33007601,7703333007601,Bonaven jabon limpiador para todo tipo de pieles,Italmex,120 g,,,Cuidado personal,Dermatología,LIMPIADORES,326.66,408.32,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7703333007601.jpg,dermaexpress,BONAVEN JABON 120GR
FC-81002062,7703281002062,Cetopic Crema antioxidante,Italmex,50 g,,Crema,Cuidado personal,Dermatología,EMOLIENTE,1003.22,1253.96,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/Cetopic-Vitamina-C-Crema-Topica-50-Gr-7703281002062-637298958430897918-1.jpg,dermaexpress,CETOPIC CREMA 50GR
FC-81020028,7703281020028,Circadien Serum Emulsión Preventivo,Italmex,40 ml,,,Cuidado personal,Dermatología,ANTIEDAD,1457.42,2429.04,10+1 (excepto Hydrysage),,,CIRCADIEN SERUM EMULSIÓN PREVENTIVO 40 ML
FC-81020035,7703281020035,Circadien Serum Emulsión Reparador,Italmex,40 ml,,,Cuidado personal,Dermatología,ANTIEDAD,1457.42,2429.04,10+1 (excepto Hydrysage),,,CIRCADIEN SERUM  EMULSIÓN REPARADOR 40 ML
FC-90912742,7501390912742,Clidets,Italmex,50 ml,,Solución,Cuidado personal,Dermatología,MEDICAMENTO,628.12,766,10+1 (excepto Hydrysage),,,CLIDETS SOLUCION 50ML
FC-90912728,7501390912728,Clidets Gel 1% Tubo C,Italmex,30 g,,Gel,Cuidado personal,Dermatología,MEDICAMENTO,455.94,556,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/6999850/7501390912728_01.jpg,farmatodo,CLIDETS GEL 30GR
FC-81020264,7703281020264,Derpil Champu,Italmex,120 ml,,,Cuidado personal,Dermatología,CAPILARES,468.64,585.8,10+1 (excepto Hydrysage),,,DERPIL CHAMPU 120ML
FC-90914074,7501390914074,Derpil para la caída de el cabello,Italmex,C/32 cápsulas,,Cápsulas,Cuidado personal,Dermatología,CAPILARES,944.59,1151.88,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/Adaptaciones-51.jpg,dermaexpress,DERPIL C/32CAPSULAS
FC-81020400,7703281020400,Dersinet Espuma Aerosol C,Italmex,100 g,,Spray,Cuidado personal,Dermatología,LIMPIADORES,775.24,969,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7008520/7703281020400_01.jpg,farmatodo,DERSINET ESPUMA 100GR
FC-90913404,7501390913404,Dersupril 0.05% Emulsion para piel con dermatitis,Italmex,120 ml,,,Cuidado personal,Dermatología,MEDICAMENTO,565.6,707,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7501390913404.jpg,dermaexpress,DERSUPRIL 0.05% EMULSION 120ML
FC-90913794,7501390913794,Dersupril Crema para piel con dermatitis,Italmex,15 g,,Crema,Cuidado personal,Dermatología,MEDICAMENTO,403.22,504,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7501390913794.jpg,dermaexpress,DERSUPRIL CREMA 15GR
FC-81020042,7703281020042,Génétique Serum Solución con,Italmex,40 ml,,Solución,Cuidado personal,Dermatología,ANTIEDAD,1457.42,2429.04,10+1 (excepto Hydrysage),,,GÉNÉTIQUE SERUM SOLUCIÓN CON 40ML
FC-49004013,7705849004013,Glicolic Crema restauradora de pieles resecas,Italmex,60 g,,Crema,Cuidado personal,Dermatología,EXFOLIANTE,827.82,1034.72,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7705849004013.jpg,dermaexpress,GLICOLIC CREMA 60GR
FC-49004020,7705849004020,Glicolic Loción hidratante para pieles con acné,Italmex,60 ml,,,Cuidado personal,Dermatología,LIMPIADORES,827.82,1034.72,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7705849004020.jpg,dermaexpress,GLICOLIC LOCION 60ML
FC-49004143,7705849004143,Glicolic Shampoo para piel Suaviza y limpia,Italmex,240 ml,,,Cuidado personal,Dermatología,LIMPIADORES,827.82,1034.72,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7705849004143.jpg,dermaexpress,GLICOLIC SHAMPOO 240ML
FC-90910991,7501390910991,Italdermol Crema 15 g Tubo C,Italmex,30 g,,Crema,Cuidado personal,Dermatología,MEDICAMENTO,649.47,792,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7000174/7501390910991_01.jpg,farmatodo,ITALDERMOL CREMA 30GR
FC-90911011,7501390911011,Italdermol Crema regeneradora de pieles lesionadas,Italmex,10 g,,Crema,Cuidado personal,Dermatología,MEDICAMENTO,355.9,434,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/Adaptaciones-44.jpg,dermaexpress,ITALDERMOL CREMA 10GR
FC-90911004,7501390911004,Italdermol G Crema 15/0.1 g Tubo C,Italmex,30 g,,Crema,Cuidado personal,Dermatología,MEDICAMENTO,800.36,976,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7000175/7501390911004_01.jpg,farmatodo,"ITALDERMOL ""G"" CREMA 30GR"
FC-90913374,7501390913374,Italdermol G Crema 150/1/1 mg/G Tubo C,Italmex,10 g,150/1/1 mg,Crema,Cuidado personal,Dermatología,MEDICAMENTO,432.16,527,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7000180/7501390913374_01.jpg,farmatodo,"ITALDERMOL ""G"" CREMA 10GR"
FC-90911042,7501390911042,Italdermol Gasas C/ Crema 150 mg 4 g Caja C/3 Pz,Italmex,,150 mg,Crema,Cuidado personal,Dermatología,MEDICAMENTO,360,439,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7000179/7501390911042_01.jpg,farmatodo,ITALDERMOL GASAS-CREMA C/3
FC-90911028,7501390911028,Italdermol Gasas C/Crema 150 mg 4 g Caja C/10 Pz,Italmex,,150 mg,Crema,Cuidado personal,Dermatología,MEDICAMENTO,943.87,1151,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7000177/7501390911028_01.jpg,farmatodo,ITALDERMOL GASAS CREMA C/10
FC-90914562,7501390914562,Italdermol Spray Frasco C,Italmex,75 ml,,Spray,Cuidado personal,Dermatología,CICATRIZANTE,651.61,794.6,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7012255/7501390914562_01.jpg,farmatodo,ITALDERMOL SPRAY FRASCO 75ML
FC-81020059,7703281020059,L'intelligence Serum Emulsión,Italmex,40 ml,,,Cuidado personal,Dermatología,ANTIEDAD,1457.42,2429.04,10+1 (excepto Hydrysage),,,L'INTELLIGENCE SERUM  EMULSIÓN  40ML
FC-81004325,7703281004325,Lactibon Barra limpiadora para pieles con acné,Italmex,120 g,,,Cuidado personal,Dermatología,LIMPIADORES,374.93,468.64,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7703281004325.jpg,dermaexpress,LACTIBON BARRA 120GR
FC-32003352,7703332003352,Lactibon Loción limpiadora,Italmex,120 ml,,,Cuidado personal,Dermatología,LIMPIADORES,374.93,468.64,10+1 (excepto Hydrysage),https://cdn.shopify.com/s/files/1/0088/1937/6188/products/7703332003352.jpg,dermaexpress,LACTIBON LOCION 120ML
FC-00004448,8413400004448,Lullage Bella Noche,Italmex,50 ml,,Crema,Cuidado personal,Dermatología,ANTIEDAD,647.16,924.52,10+1 (excepto Hydrysage),,,LULLAGE BELLA NOCHE CREMA 50ML
FC-19136012,850019136012,Lullage Splendor 5 Ampolletas 2 ml Cada Una,Italmex,,,,Cuidado personal,Dermatología,ANTIEDAD,323.99,462.84,10+1 (excepto Hydrysage),,,LULLAGE SPLENDOR 5 AMPOLLETAS 2ML CADA UNA
FC-81001546,7703281001546,Lumed Base Comp. T. Claro X,Italmex,11 g,,,Cuidado personal,Dermatología,MAQUILLAJE,847.03,1411.72,10+1 (excepto Hydrysage),,,LUMED BASE COMP. T. CLARO X 11G
FC-81001553,7703281001553,Lumed Base Comp. T. Oscuro X,Italmex,11 g,,,Cuidado personal,Dermatología,MAQUILLAJE,847.03,1411.72,10+1 (excepto Hydrysage),,,LUMED BASE COMP. T. OSCURO X 11G
FC-81001515,7703281001515,Lumed Base Fluida T. Claro X,Italmex,40 g,,,Cuidado personal,Dermatología,MAQUILLAJE,978.58,1630.96,10+1 (excepto Hydrysage),,,LUMED BASE FLUIDA T. CLARO X 40G
FC-81001522,7703281001522,Lumed Base Fluida T. Oscuro X,Italmex,40 g,,,Cuidado personal,Dermatología,MAQUILLAJE,978.58,1630.96,10+1 (excepto Hydrysage),,,LUMED BASE FLUIDA T. OSCURO X 40G
FC-81001539,7703281001539,Lumed Emulgel X,Italmex,40 g,,,Cuidado personal,Dermatología,MAQUILLAJE,1396.18,2326.96,10+1 (excepto Hydrysage),,,LUMED EMULGEL X 40G
FC-81020011,7703281020011,Lumed Serum Solución con,Italmex,20 ml,,Solución,Cuidado personal,Dermatología,MAQUILLAJE,1181.11,1968.52,10+1 (excepto Hydrysage),,,LUMED SERUM SOLUCIÓN CON 20ML
FC-90913107,7501390913107,Minopac 100 mg Caja,Italmex,C/30 Tabletas,100 mg,Tabletas,Cuidado personal,Dermatología,MEDICAMENTO,1208.74,1474,10+1 (excepto Hydrysage),https://gruporfp.vteximg.com.br/arquivos/ids/7000096/7501390913107_03.jpg,farmatodo,MINOPAC 100MG C/30TABLETAS
